dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
965185200,2000-08-02 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.51,,286.71,288.43,287.28,288.51,1012,,,89,0.5,290,,,,,,100,804,Clouds,overcast clouds,04d
965188800,2000-08-02 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.12,10000,286.01,287,286.45,288.11,1012,,,93,0.5,20,,,,,,75,803,Clouds,broken clouds,04d
965192400,2000-08-02 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.08,10000,286.92,289,288.92,289.32,1012,,,87,0,0,,,,,,75,803,Clouds,broken clouds,04d
965196000,2000-08-02 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.31,,286.25,290.09,289.28,290.31,1012,,,77,1,340,,,,,,89,804,Clouds,overcast clouds,04d
965199600,2000-08-02 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.75,10000,285.71,289.48,289.02,291.11,1012,,,77,0.5,220,,,,,,75,803,Clouds,broken clouds,04d
965203200,2000-08-02 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.56,10000,285.55,291.23,290.69,293.11,1011,,,68,1.79,68,,,,,,75,803,Clouds,broken clouds,04d
965206800,2000-08-02 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.31,,287.57,292.21,292.28,292.96,1012,,,74,2.1,290,,,,,,25,802,Clouds,scattered clouds,03d
965210400,2000-08-02 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.16,10000,287,292,291.25,293.11,1011,,,72,2.6,310,,,,,,75,803,Clouds,broken clouds,04d
965214000,2000-08-02 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.95,10000,285.93,291.66,290.96,294.11,1011,,,68,3.6,300,,,,,,75,803,Clouds,broken clouds,04d
965217600,2000-08-02 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.91,,285.09,288.58,288.91,292.66,1011,,,78,1,0,,,,,,93,804,Clouds,overcast clouds,04d
965221200,2000-08-02 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.69,8000,288.5,290.77,288.11,291.37,1011,,,87,2.6,280,,0.58,,,,20,201,Thunderstorm,thunderstorm with rain,11d
965221200,2000-08-02 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.69,8000,288.5,290.77,288.11,291.37,1011,,,87,2.6,280,,0.58,,,,20,520,Rain,light intensity shower rain,09d
965224800,2000-08-02 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.1,8000,289.95,291.38,288.11,291.94,1011,,,93,3.1,320,,,,,,75,521,Rain,shower rain,09d
965228400,2000-08-02 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.31,,287.67,289.33,289.31,292.56,1011,,,90,0.5,60,,0.18,,,,62,500,Rain,light rain,10d
965232000,2000-08-02 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.82,10000,289.79,292.04,290.11,292.65,1011,,,88,1,50,,0.1,,,,75,500,Rain,light rain,10d
965235600,2000-08-02 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.72,10000,289.58,290.96,290.11,291.28,1011,,,93,1,60,,0.1,,,,75,500,Rain,light rain,10d
965239200,2000-08-02 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.21,,288.38,290.3,290.21,291.28,1011,,,89,0,0,,,,,,73,803,Clouds,broken clouds,04d
965242800,2000-08-02 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.88,10000,289.73,291.14,289.28,291.34,1011,,,93,0.5,10,,,,,,20,741,Fog,fog,50d
965246400,2000-08-02 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.87,8000,287.74,288.93,288.28,289.11,1010,,,93,0.5,30,,,,,,20,701,Mist,mist,50n
965246400,2000-08-02 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.87,8000,287.74,288.93,288.28,289.11,1010,,,93,0.5,30,,,,,,20,741,Fog,fog,50n
965250000,2000-08-02 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.11,,287.48,288.17,288.11,289.66,1011,,,96,0,0,,,,,,69,803,Clouds,broken clouds,04n
965253600,2000-08-02 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.82,,287.35,287.88,287.37,288.28,1011,,,97,1.4,73,,,,,,91,804,Clouds,overcast clouds,04n
965257200,2000-08-02 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288,,287.37,288.05,287.76,288.38,1010,,,96,2.02,62,,,,,,92,804,Clouds,overcast clouds,04n
965260800,2000-08-03 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.51,,287.39,288.53,287.28,289.36,1010,,,93,0,0,,,,,,96,804,Clouds,overcast clouds,04n
965264400,2000-08-03 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.12,,287.49,288.18,287.28,288.49,1010,,,96,2.2,53,,,,,,100,804,Clouds,overcast clouds,04n
965268000,2000-08-03 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.73,,287.1,287.75,286.28,288.21,1010,,,96,2.18,51,,,,,,99,804,Clouds,overcast clouds,04n
965271600,2000-08-03 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.21,,287.25,288.23,287.28,288.86,1009,,,94,1,30,,,,,,99,804,Clouds,overcast clouds,04d
965275200,2000-08-03 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.58,6000,286.46,287.51,287.12,288.11,1009,,,93,2.1,20,,,,,,75,701,Mist,mist,50d
965278800,2000-08-03 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.58,7000,287.45,288.61,288.11,288.71,1009,,,93,2.1,30,,,,,,75,701,Mist,mist,50d
965282400,2000-08-03 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.81,,287.18,288.78,287.28,289.26,1010,,,90,1,20,,,,,,100,804,Clouds,overcast clouds,04d
965286000,2000-08-03 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.52,7000,287.39,288.54,288.11,288.73,1010,,,93,3.1,360,,,,,,75,701,Mist,mist,50d
965289600,2000-08-03 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.29,9000,287.13,289.23,287.28,289.75,1010,,,87,3.1,20,,,,,,75,701,Mist,mist,50d
965293200,2000-08-03 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.5,,286.05,289.28,287.28,289.51,1010,,,80,1.5,20,,,,,,100,804,Clouds,overcast clouds,04d
965296800,2000-08-03 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.47,10000,287.37,290.4,288.28,291.25,1010,,,82,3.1,350,,0.12,,,,75,500,Rain,light rain,10d
965300400,2000-08-03 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.46,10000,285.37,290.13,290.11,290.87,1010,,,72,3.6,360,,,,,,75,803,Clouds,broken clouds,04d
965304000,2000-08-03 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.51,,285.67,289.24,288.28,289.66,1011,,,78,1,10,,,,,,99,804,Clouds,overcast clouds,04d
965307600,2000-08-03 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.35,10000,286.29,290.14,288.28,290.75,1011,,,77,2.1,40,,,,,,75,803,Clouds,broken clouds,04d
965311200,2000-08-03 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.77,10000,286.69,290.6,289.11,291.35,1011,,,77,2.1,10,,,,,,75,803,Clouds,broken clouds,04d
965314800,2000-08-03 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.61,,284.76,289.22,289.28,290.56,1011,,,73,1.5,340,,0.1,,,,98,500,Rain,light rain,10d
965318400,2000-08-03 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.84,10000,284.64,290.41,290.11,291.65,1011,,,67,2.6,350,,1.98,,,,20,501,Rain,moderate rain,10d
965322000,2000-08-03 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.09,10000,283.01,289.48,289.28,291.11,1011,,,63,2.1,340,,0.65,,,,20,500,Rain,light rain,10d
965325600,2000-08-03 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.61,,284.42,290.16,289.36,290.61,1012,,,67,0.5,330,,0.16,,,,87,500,Rain,light rain,10d
965329200,2000-08-03 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.89,10000,283.74,289.37,289.55,290.15,1012,,,67,1,290,,,,,,20,801,Clouds,few clouds,02d
965332800,2000-08-03 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.68,10000,283.5,287.17,287.05,288.11,1012,,,76,1.5,290,,,,,,20,801,Clouds,few clouds,02n
965336400,2000-08-03 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.01,,284.07,285.65,286.01,288.66,1012,,,88,0.5,290,,,,,,80,803,Clouds,broken clouds,04n
965340000,2000-08-03 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.39,,286.08,286.33,285.28,287.19,1013,,,98,1.49,289,,,,,,65,803,Clouds,broken clouds,04n
965343600,2000-08-03 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.4,,286.25,286.37,284.28,287.16,1013,,,99,1.14,300,,,,,,24,801,Clouds,few clouds,02n
965347200,2000-08-04 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.41,,284.15,285.09,284.28,286.96,1013,,,92,0.5,280,,,,,,44,802,Clouds,scattered clouds,03n
965350800,2000-08-04 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.05,,285.9,285.98,285.28,286.96,1013,,,99,1.33,304,,,,,,85,804,Clouds,overcast clouds,04n
965354400,2000-08-04 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.44,,285.29,285.31,284.28,286.52,1014,,,99,1.39,310,,,,,,100,804,Clouds,overcast clouds,04n
965358000,2000-08-04 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,282.91,,281.99,282.91,282.91,286.46,1014,,,94,0,0,,,,,,100,804,Clouds,overcast clouds,04d
965361600,2000-08-04 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.94,9900,284.94,284.79,283.11,286.17,1014,,,100,0,0,,,,,,100,804,Clouds,overcast clouds,04d
965365200,2000-08-04 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.81,10000,286.69,287.76,287.11,287.98,1014,,,93,0,0,,,,,,20,801,Clouds,few clouds,02d
965368800,2000-08-04 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.71,,285.28,288.41,287.28,288.71,1014,,,80,0.5,0,,,,,,86,804,Clouds,overcast clouds,04d
965372400,2000-08-04 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.93,10000,282.94,287.34,287.43,290.11,1014,,,72,1.5,330,,,,,,20,801,Clouds,few clouds,02d
965376000,2000-08-04 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.62,10000,285.52,290.3,290.08,291.16,1014,,,72,2.6,30,,,,,,20,801,Clouds,few clouds,02d
965379600,2000-08-04 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.11,10000,284.92,291.71,290.76,292.11,1014,,,63,2.1,330,,,,,,20,801,Clouds,few clouds,02d
965383200,2000-08-04 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.17,10000,284.24,291.69,291.07,294.11,1015,,,60,0.98,265,,,,,,20,801,Clouds,few clouds,02d
965386800,2000-08-04 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.12,10000,283.94,291.61,291.21,293.28,1014,,,59,1.26,248,,0.13,,,,20,500,Rain,light rain,10d
965390400,2000-08-04 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.11,,285.01,293.72,293.26,294.11,1014,,,56,1,0,,,,,,75,803,Clouds,broken clouds,04d
965394000,2000-08-04 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.82,10000,282.98,292.23,291.68,295.28,1014,,,53,3.1,210,,,,,,20,801,Clouds,few clouds,02d
965397600,2000-08-04 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.9,10000,281.89,292.21,291.76,295.28,1014,,,49,2.6,230,,0.14,,,,20,500,Rain,light rain,10d
965401200,2000-08-04 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.11,10000,285.01,293.72,292.96,295.28,1013,,,56,3.6,250,,0.17,,,,20,500,Rain,light rain,10d
965404800,2000-08-04 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.96,9900,283.94,292.46,291.99,294.28,1013,,,56,3.1,240,,,,,,33,802,Clouds,scattered clouds,03d
965408400,2000-08-04 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.45,9900,282.53,290.8,290.76,294.28,1013,,,56,3.1,230,,,,,,54,803,Clouds,broken clouds,04d
965412000,2000-08-04 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.61,,286.1,292.33,291.16,293.28,1014,,,66,1,190,,,,,,47,802,Clouds,scattered clouds,03d
965415600,2000-08-04 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.44,9900,287.34,291.34,291.06,291.8,1014,,,77,3.1,200,,,,,,48,802,Clouds,scattered clouds,03d
965419200,2000-08-04 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.07,9900,285.05,288.73,288.61,291.28,1014,,,77,1.5,200,,,,,,34,802,Clouds,scattered clouds,03n
965422800,2000-08-04 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.91,,286.03,288.71,288.91,290.28,1014,,,83,0.5,240,,,,,,34,802,Clouds,scattered clouds,03n
965426400,2000-08-04 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.65,,286.53,287.58,287.02,289.28,1015,,,93,2.43,235,,,,,,33,802,Clouds,scattered clouds,03n
965430000,2000-08-04 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.59,,286.47,287.52,286.92,289.28,1015,,,93,2.39,238,,,,,,19,801,Clouds,few clouds,02n
965433600,2000-08-05 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.31,,285.2,286.11,286.31,287.96,1015,,,93,1,220,,,,,,10,800,Clear,sky is clear,01n
965437200,2000-08-05 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.51,,285.89,287.35,286.28,288.36,1015,,,90,2.29,251,,,,,,10,800,Clear,sky is clear,01n
965440800,2000-08-05 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.23,,285.45,287.02,286.28,288.16,1015,,,89,2.36,258,,,,,,13,801,Clouds,few clouds,02n
965444400,2000-08-05 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.61,,284.67,285.37,285.28,287.46,1014,,,94,0,0,,,,,,20,801,Clouds,few clouds,02d
965448000,2000-08-05 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.59,,285.15,286.37,285.82,287.57,1015,,,91,2.62,265,,,,,,18,801,Clouds,few clouds,02d
965451600,2000-08-05 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.75,9900,286.6,288.64,287.28,289.02,1015,,,87,2.1,250,,,,,,14,801,Clouds,few clouds,02d
965455200,2000-08-05 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.61,,286.15,289.4,289.28,289.96,1015,,,80,1,270,,,,,,20,801,Clouds,few clouds,02d
965458800,2000-08-05 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.31,10000,284.26,288.86,289.03,290.28,1015,,,72,3.6,280,,,,,,20,801,Clouds,few clouds,02d
965462400,2000-08-05 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.03,10000,284.82,290.62,290.75,291.3,1015,,,67,3.1,230,,,,,,20,801,Clouds,few clouds,02d
965466000,2000-08-05 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.61,,285.39,292.26,291.28,293.96,1015,,,63,2.1,250,,,,,,43,802,Clouds,scattered clouds,03d
965469600,2000-08-05 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.49,10000,283.5,291.94,291.73,293.11,1015,,,56,4.1,220,,,,,,20,801,Clouds,few clouds,02d
965473200,2000-08-05 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.54,10000,283.55,292,291.62,294.11,1015,,,56,3.1,240,8.7,,,,,20,801,Clouds,few clouds,02d
965476800,2000-08-05 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.51,,284.81,292.09,292.28,293.06,1015,,,61,2.6,240,,,,,,30,802,Clouds,scattered clouds,03d
965480400,2000-08-05 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.51,10000,284.3,292.04,291.93,293.05,1015,,,59,4.6,260,,,,,,75,803,Clouds,broken clouds,04d
965484000,2000-08-05 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.51,10000,284.45,293.06,291.28,294.17,1015,,,56,2.6,240,,,,,,20,801,Clouds,few clouds,02d
965487600,2000-08-05 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.91,,285.18,292.53,292.28,293.56,1015,,,61,1.5,250,,,,,,95,804,Clouds,overcast clouds,04d
965491200,2000-08-05 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.12,10000,286.11,292.84,292.43,293.61,1014,,,64,3.6,260,,,,,,20,801,Clouds,few clouds,02d
965494800,2000-08-05 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.86,10000,285.84,291.56,291.54,292.11,1014,,,68,3.6,270,,,,,,20,801,Clouds,few clouds,02d
965498400,2000-08-05 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.31,,286.19,291.06,290.46,291.31,1014,,,72,2.1,200,,,,,,99,804,Clouds,overcast clouds,04d
965502000,2000-08-05 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.97,,287.24,291.84,291.28,292.18,1015,,,74,2.63,226,,,,,,98,804,Clouds,overcast clouds,04d
965505600,2000-08-05 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.66,10000,286.58,289.51,289.11,291.28,1014,,,82,1.5,180,,,,,,20,801,Clouds,few clouds,02n
965509200,2000-08-05 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.51,,286.18,288.35,288.51,290.28,1014,,,86,1,210,,,,,,28,802,Clouds,scattered clouds,03n
965512800,2000-08-05 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.19,,286.39,288.07,287.6,289.28,1015,,,89,3.48,232,,,,,,44,802,Clouds,scattered clouds,03n
965516400,2000-08-05 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.14,,286.34,288.02,287.55,289.28,1015,,,89,3.61,241,,,,,,65,803,Clouds,broken clouds,04n
965520000,2000-08-06 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.31,,286.16,288.15,288.28,288.46,1014,,,87,1,230,,,,,,79,803,Clouds,broken clouds,04n
965523600,2000-08-06 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.26,,286.29,288.12,287.72,289.28,1014,,,88,3.32,242,,,,,,91,804,Clouds,overcast clouds,04n
965527200,2000-08-06 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.67,,285.88,287.5,287.05,288.42,1014,,,89,3.23,238,,,,,,92,804,Clouds,overcast clouds,04n
965530800,2000-08-06 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.21,,285.25,286.97,287.21,288.06,1013,,,88,1,230,,,,,,85,804,Clouds,overcast clouds,04d
965534400,2000-08-06 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.3,,285.69,287.12,286.76,288.28,1013,,,90,3.21,237,,,,,,68,803,Clouds,broken clouds,04d
965538000,2000-08-06 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.61,10000,286.46,288.48,288.11,288.87,1012,,,87,2.1,230,,,,,,20,801,Clouds,few clouds,02d
965541600,2000-08-06 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.01,,285.76,288.77,288.28,289.76,1012,,,81,2.1,230,,,,,,48,802,Clouds,scattered clouds,03d
965545200,2000-08-06 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.51,,286.53,288.4,288.28,288.67,1012,,,88,3.88,228,,,,,,48,802,Clouds,scattered clouds,03d
965548800,2000-08-06 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.19,10000,286.13,289.96,289.83,290.49,1011,,,77,4.1,200,,,,,,75,803,Clouds,broken clouds,04d
965552400,2000-08-06 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.41,,285.18,289.08,289.41,291.26,1011,,,76,2.6,230,,,,,,93,804,Clouds,overcast clouds,04d
965556000,2000-08-06 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.42,10000,286.29,291.18,290.11,292.17,1011,,,72,3.6,230,,,,,,75,803,Clouds,broken clouds,04d
965559600,2000-08-06 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.82,10000,285.58,291.49,291.11,292.38,1010,,,67,4.1,220,,,,,,75,803,Clouds,broken clouds,04d
965563200,2000-08-06 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.21,,285.01,291.82,291.96,292.28,1009,,,63,2.1,240,,,,,,93,804,Clouds,overcast clouds,04d
965566800,2000-08-06 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.29,10000,286.25,292.04,291.85,293.28,1009,,,68,5.1,240,,,,,,75,803,Clouds,broken clouds,04d
965570400,2000-08-06 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.63,10000,285.65,292.3,292.13,293.28,1008,,,64,4.1,240,,,,,,20,801,Clouds,few clouds,02d
965574000,2000-08-06 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,294.41,,286.59,294.18,292.26,294.41,1007,,,61,2.6,220,,,,,,95,804,Clouds,overcast clouds,04d
965577600,2000-08-06 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,293.22,10000,287.14,293.06,292.82,294.28,1006,,,68,3.6,200,,,,,,20,801,Clouds,few clouds,02d
965581200,2000-08-06 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.86,10000,283.69,291.33,291.74,292.11,1006,,,59,4.6,240,,,,,,20,801,Clouds,few clouds,02d
965584800,2000-08-06 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.71,,285.01,291.32,291.66,292.28,1005,,,65,2.6,250,,,,,,48,802,Clouds,scattered clouds,03d
965588400,2000-08-06 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.82,10000,285.58,291.49,291.11,291.95,1005,,,67,4.6,230,,,,,,75,803,Clouds,broken clouds,04d
965592000,2000-08-06 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.23,10000,285.15,289.87,289.77,291.28,1004,,,72,4.1,220,,,,,,75,803,Clouds,broken clouds,04n
965595600,2000-08-06 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.31,,285.64,290.01,290.31,291.28,1004,,,74,2.6,230,,,,,,38,802,Clouds,scattered clouds,03n
965599200,2000-08-06 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,288.05,,285.55,287.82,287.28,288.8,1004,,,85,5.75,237,,,,,,36,802,Clouds,scattered clouds,03n
965602800,2000-08-06 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.76,,285.62,287.55,286.28,288.48,1004,,,87,5.68,252,,,,,,29,802,Clouds,scattered clouds,03n
965606400,2000-08-07 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.71,,282.57,286.11,285.28,288.26,1005,,,76,1.5,260,,,,,,29,802,Clouds,scattered clouds,03n
965610000,2000-08-07 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.17,,285.04,286.9,284.28,288.02,1005,,,87,4.52,292,,,,,,29,802,Clouds,scattered clouds,03n
965613600,2000-08-07 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,285.58,,283.48,285.15,283.28,286.69,1006,,,87,3.63,303,,,,,,9,800,Clear,sky is clear,01n
965617200,2000-08-07 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,283.51,,281.78,282.93,282.28,285.56,1006,,,89,1,280,,,,,,1,800,Clear,sky is clear,01d
965620800,2000-08-07 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,284.48,9900,283.39,284.1,283.11,285.64,1006,,,93,1.5,280,,,,,,0,800,Clear,sky is clear,01d
965624400,2000-08-07 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,286.55,9900,283.36,286.06,286.11,286.88,1006,,,81,2.1,240,,,,,,0,800,Clear,sky is clear,01d
965628000,2000-08-07 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.61,,283.44,287.1,286.28,287.61,1006,,,76,2.1,270,,,,,,0,800,Clear,sky is clear,01d
965631600,2000-08-07 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,287.39,9900,281.36,286.62,287.05,288.11,1005,,,67,3.6,260,,,,,,0,800,Clear,sky is clear,01d
965635200,2000-08-07 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,289.58,9900,282.52,288.92,288.28,290.14,1005,,,63,3.6,240,,,,,,0,800,Clear,sky is clear,01d
965638800,2000-08-07 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,290.11,10000,279.91,289.19,290.11,290.46,1005,,,51,3.1,250,,,,,,20,801,Clouds,few clouds,02d
965642400,2000-08-07 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.14,10000,279.98,290.25,290.7,291.72,1005,,,48,4.6,270,,,,,,20,801,Clouds,few clouds,02d
965646000,2000-08-07 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.27,9900,278.17,290.23,290.78,292.28,1004,,,42,4.6,250,,0.11,,,,57,500,Rain,light rain,10d
965649600,2000-08-07 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,292.71,,278.4,291.74,292.28,292.71,1004,,,39,2.1,260,,,,,,54,803,Clouds,broken clouds,04d
965653200,2000-08-07 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.3,9900,278.2,290.27,290.9,292.28,1004,,,42,4.6,290,,,,,,39,802,Clouds,scattered clouds,03d
965656800,2000-08-07 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.69,9900,278.55,290.7,291.12,292.28,1003,,,42,4.1,270,,,,,,37,802,Clouds,scattered clouds,03d
965660400,2000-08-07 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.41,,279.61,290.49,291.41,292.28,1003,,,46,2.1,270,,,,,,26,802,Clouds,scattered clouds,03d
965664000,2000-08-07 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,291.98,9900,279.81,291.09,291.28,292.38,1003,,,45,5.1,270,,,,,,24,801,Clouds,few clouds,02d
