 2000-Apr-02 04:11,*,r, 00 46 51.29, +05 01 38.7,  -26.743,-10.590,  0.99968151530826,  0.2702310,    0.0000,/?,    0.0000,   2.4700623,  67.074235,  0.5130065,         n.a.,    n.a.,
 2000-Apr-02 10:52,*,t, 00 47 51.96, +05 08 04.2,  -26.743,-10.590,  0.99973678731831,  0.5024715,    0.0000,/?,    0.0000,   2.4478226,  66.922607,  0.9674908,         n.a.,    n.a.,
 2000-Apr-02 17:34,C,s, 00 48 52.79, +05 14 29.2,  -26.742,-10.590,  0.99984335255560,  0.7331422,    0.0000,/?,    0.0000,   2.4681445,  67.194786,  1.4022000,         n.a.,    n.a.,
 2000-Apr-03 04:08,*,r, 00 50 29.81, +05 24 36.3,  -26.742,-10.590,  0.99997077085830,  0.2687095,    0.0000,/?,    0.0000,   2.4689961,  67.155963,  0.5101605,         n.a.,    n.a.,
 2000-Apr-03 10:52,*,t, 00 51 30.98, +05 31 03.1,  -26.742,-10.590,  1.00002604975954,  0.5004817,    0.0000,/?,    0.0000,   2.4464797,  67.007568,  0.9638906,         n.a.,    n.a.,
 2000-Apr-03 17:37,C,s, 00 52 32.31, +05 37 29.4,  -26.742,-10.590,  1.00013312610967,  0.7299370,    0.0000,/?,    0.0000,   2.4670063,  67.286028,  1.3962884,         n.a.,    n.a.,
 2000-Apr-04 04:05,*,r, 00 54 08.49, +05 47 28.2,  -26.742,-10.590,  1.00025865955416,  0.2668447,    0.0000,/?,    0.0000,   2.4678908,  67.243723,  0.5066633,         n.a.,    n.a.,
 2000-Apr-04 10:51,*,t, 00 55 10.01, +05 53 55.3,  -26.741,-10.590,  1.00031368128378,  0.4971023,    0.0000,/?,    0.0000,   2.4451004,  67.098381,  0.9576130,         n.a.,    n.a.,
 2000-Apr-04 17:39,C,s, 00 56 11.85, +06 00 22.7,  -26.741,-10.590,  1.00042111200683,  0.7265628,    0.0000,/?,    0.0000,   2.4657503,  67.382514,  1.3901203,         n.a.,    n.a.,
 2000-Apr-05 04:02,*,r, 00 57 47.34, +06 10 14.2,  -26.741,-10.590,  1.00054498848933,  0.2647425,    0.0000,/?,    0.0000,   2.4667411,  67.337523,  0.5027195,         n.a.,    n.a.,
 2000-Apr-05 10:51,*,t, 00 58 49.37, +06 16 42.4,  -26.741,-10.590,  1.00059990609132,  0.4945019,    0.0000,/?,    0.0000,   2.4436715,  67.195549,  0.9528627,         n.a.,    n.a.,
 2000-Apr-05 17:41,C,s, 00 59 51.56, +06 23 09.9,  -26.741,-10.590,  1.00070744695982,  0.7229497,    0.0000,/?,    0.0000,   2.4644495,  67.485039,  1.3835184,         n.a.,    n.a.,
 2000-Apr-06 03:59,*,r, 01 01 26.37, +06 32 53.8,  -26.740,-10.590,  1.00082963403970,  0.2625356,    0.0000,/?,    0.0000,   2.4655438,  67.437374,  0.4985840,         n.a.,    n.a.,
 2000-Apr-06 10:51,*,t, 01 02 28.91, +06 39 23.0,  -26.740,-10.590,  1.00088442162347,  0.4917925,    0.0000,/?,    0.0000,   2.4421948,  67.298848,  0.9479189,         n.a.,    n.a.,
 2000-Apr-06 17:44,C,s, 01 03 31.63, +06 45 51.4,  -26.740,-10.590,  1.00099234028668,  0.7190044,    0.0000,/?,    0.0000,   2.4631793,  67.594379,  1.3762603,         n.a.,    n.a.,
 2000-Apr-07 03:57,*,r, 01 05 05.76, +06 55 27.6,  -26.740,-10.590,  1.00111265869267,  0.2601323,    0.0000,/?,    0.0000,   2.4642224,  67.542575,  0.4940958,         n.a.,    n.a.,
 2000-Apr-07 10:51,*,t, 01 06 08.67, +07 01 56.8,  -26.740,-10.590,  1.00116721049685,  0.4891249,    0.0000,/?,    0.0000,   2.4406721,  67.408293,  0.9430728,         n.a.,    n.a.,
 2000-Apr-07 17:46,C,s, 01 07 11.74, +07 08 24.9,  -26.739,-10.590,  1.00127522122238,  0.7153470,    0.0000,/?,    0.0000,   2.4617890,  67.709010,  1.3696225,         n.a.,    n.a.,
 2000-Apr-08 03:54,*,r, 01 08 45.20, +07 17 53.4,  -26.739,-10.590,  1.00139389727064,  0.2581485,    0.0000,/?,    0.0000,   2.4629352,  67.654578,  0.4904058,         n.a.,    n.a.,
 2000-Apr-08 10:50,*,t, 01 09 48.48, +07 24 22.4,  -26.739,-10.590,  1.00144814684398,  0.4856210,    0.0000,/?,    0.0000,   2.4391135,  67.523574,  0.9366172,         n.a.,    n.a.,
 2000-Apr-08 17:48,C,s, 01 10 52.08, +07 30 51.1,  -26.739,-10.590,  1.00155647291563,  0.7118904,    0.0000,/?,    0.0000,   2.4603617,  67.829715,  1.3633904,         n.a.,    n.a.,
 2000-Apr-09 03:51,*,r, 01 12 24.88, +07 40 11.8,  -26.738,-10.590,  1.00167358045286,  0.2564861,    0.0000,/?,    0.0000,   2.4616127,  67.772673,  0.4873397,         n.a.,    n.a.,
 2000-Apr-09 10:50,*,t, 01 13 28.68, +07 46 41.3,  -26.738,-10.590,  1.00172776892069,  0.4834509,    0.0000,/?,    0.0000,   2.4375181,  67.645333,  0.9327613,         n.a.,    n.a.,
 2000-Apr-09 17:51,C,s, 01 14 32.81, +07 53 10.5,  -26.738,-10.590,  1.00183654747836,  0.7084786,    0.0000,/?,    0.0000,   2.4589837,  67.957241,  1.3572152,         n.a.,    n.a.,
 2000-Apr-10 03:48,*,r, 01 16 04.79, +08 02 22.3,  -26.738,-10.590,  1.00195190024423,  0.2552437,    0.0000,/?,    0.0000,   2.4602657,  67.896868,  0.4850853,         n.a.,    n.a.,
 2000-Apr-10 10:50,*,t, 01 17 09.13, +08 08 52.3,  -26.738,-10.590,  1.00200608971015,  0.4816789,    0.0000,/?,    0.0000,   2.4359020,  67.773268,  0.9296848,         n.a.,    n.a.,
 2000-Apr-10 17:53,C,s, 01 18 13.64, +08 15 20.9,  -26.738,-10.590,  1.00211509913690,  0.7057227,    0.0000,/?,    0.0000,   2.4575140,  68.090094,  1.3523517,         n.a.,    n.a.,
 2000-Apr-11 03:45,*,r, 01 19 44.96, +08 24 24.6,  -26.737,-10.590,  1.00222909448374,  0.2544803,    0.0000,/?,    0.0000,   2.4589063,  68.027159,  0.4837543,         n.a.,    n.a.,
 2000-Apr-11 10:49,*,t, 01 20 49.68, +08 30 54.1,  -26.737,-10.590,  1.00228316515716,  0.4793310,    0.0000,/?,    0.0000,   2.4342837,  67.907004,  0.9254898,         n.a.,    n.a.,
 2000-Apr-11 17:56,C,s, 01 21 54.89, +08 37 23.8,  -26.737,-10.590,  1.00239295187681,  0.7031032,    0.0000,/?,    0.0000,   2.4561181,  68.229741,  1.3477079,         n.a.,    n.a.,
 2000-Apr-12 03:42,*,r, 01 23 25.40, +08 46 18.5,  -26.737,-10.590,  1.00250542339901,  0.2542142,    0.0000,/?,    0.0000,   2.4575475,  68.163538,  0.4833795,         n.a.,    n.a.,
 2000-Apr-12 10:49,*,t, 01 24 30.66, +08 52 48.1,  -26.737,-10.590,  1.00255964451153,  0.4784570,    0.0000,/?,    0.0000,   2.4326648,  68.047258,  0.9241565,         n.a.,    n.a.,
 2000-Apr-12 17:58,C,s, 01 25 36.27, +08 59 16.9,  -26.736,-10.590,  1.00266980604118,  0.7011947,    0.0000,/?,    0.0000,   2.4546566,  68.374702,  1.3444679,         n.a.,    n.a.,
 2000-Apr-13 03:39,*,r, 01 27 06.12, +09 08 03.5,  -26.736,-10.590,  1.00278114656807,  0.2544250,    0.0000,/?,    0.0000,   2.4562015,  68.305988,  0.4839202,         n.a.,    n.a.,
 2000-Apr-13 10:49,*,t, 01 28 11.94, +09 14 33.1,  -26.736,-10.590,  1.00283559167050,  0.4780041,    0.0000,/?,    0.0000,   2.4310631,  68.193655,  0.9236349,         n.a.,    n.a.,
 2000-Apr-13 18:00,C,s, 01 29 17.95, +09 21 01.0,  -26.736,-10.590,  1.00294619641140,  0.6996723,    0.0000,/?,    0.0000,   2.4532175,  68.525687,  1.3419581,         n.a.,    n.a.,
 2000-Apr-14 03:36,*,r, 01 30 47.16, +09 29 39.3,  -26.735,-10.590,  1.00305650227745,  0.2550596,    0.0000,/?,    0.0000,   2.4548795,  68.454484,  0.4852723,         n.a.,    n.a.,
 2000-Apr-14 10:49,*,t, 01 31 53.53, +09 36 08.9,  -26.735,-10.590,  1.00311123649542,  0.4779100,    0.0000,/?,    0.0000,   2.4294894,  68.346170,  0.9238004,         n.a.,    n.a.,
 2000-Apr-14 18:03,C,s, 01 33 00.10, +09 42 36.5,  -26.735,-10.590,  1.00322262240216,  0.6981412,    0.0000,/?,    0.0000,   2.4518868,  68.683364,  1.3393705,         n.a.,    n.a.,
 2000-Apr-15 03:33,*,r, 01 34 28.51, +09 51 05.6,  -26.735,-10.590,  1.00333169029421,  0.2560380,    0.0000,/?,    0.0000,   2.4535907,  68.608995,  0.4872806,         n.a.,    n.a.,
 2000-Apr-15 10:48,*,t, 01 35 35.30, +09 57 34.0,  -26.735,-10.590,  1.00338657401691,  0.4770696,    0.0000,/?,    0.0000,   2.4279586,  68.504331,  0.9224983,         n.a.,    n.a.,
 2000-Apr-15 18:05,C,s, 01 36 42.43, +10 04 01.3,  -26.735,-10.590,  1.00349869518500,  0.6971504,    0.0000,/?,    0.0000,   2.4505211,  68.846286,  1.3378426,         n.a.,    n.a.,
 2000-Apr-16 03:30,*,r, 01 38 10.21, +10 12 22.0,  -26.734,-10.590,  1.00360685858645,  0.2572611,    0.0000,/?,    0.0000,   2.4523423,  68.769485,  0.4897530,         n.a.,    n.a.,
 2000-Apr-16 10:48,*,t, 01 39 17.57, +10 18 50.1,  -26.734,-10.590,  1.00366211834148,  0.4774159,    0.0000,/?,    0.0000,   2.4264649,  68.668958,  0.9234903,         n.a.,    n.a.,
 2000-Apr-16 18:08,C,s, 01 40 25.28, +10 25 16.9,  -26.734,-10.590,  1.00377508766080,  0.6959293,    0.0000,/?,    0.0000,   2.4492776,  69.015794,  1.3358028,         n.a.,    n.a.,
 2000-Apr-17 03:28,*,r, 01 41 52.43, +10 33 29.2,  -26.734,-10.590,  1.00388219807481,  0.2582708,    0.0000,/?,    0.0000,   2.4510653,  68.935237,  0.4918215,         n.a.,    n.a.,
 2000-Apr-17 10:48,*,t, 01 43 00.21, +10 39 55.9,  -26.734,-10.590,  1.00393774619409,  0.4778166,    0.0000,/?,    0.0000,   2.4250185,  68.839586,  0.9245710,         n.a.,    n.a.,
 2000-Apr-17 18:10,C,s, 01 44 08.34, +10 46 21.2,  -26.733,-10.590,  1.00405128955173,  0.6950498,    0.0000,/?,    0.0000,   2.4480082,  69.190478,  1.3344353,         n.a.,    n.a.,
 2000-Apr-18 03:25,*,r, 01 45 34.87, +10 54 25.0,  -26.733,-10.590,  1.00415752438243,  0.2596371,    0.0000,/?,    0.0000,   2.4499098,  69.107559,  0.4945531,         n.a.,    n.a.,
 2000-Apr-18 10:48,*,t, 01 46 43.23, +11 00 51.2,  -26.733,-10.590,  1.00421346003446,  0.4781582,    0.0000,/?,    0.0000,   2.4236210,  69.016171,  0.9255185,         n.a.,    n.a.,
 2000-Apr-18 18:12,C,s, 01 47 51.80, +11 07 14.8,  -26.733,-10.590,  1.00432756283604,  0.6940619,    0.0000,/?,    0.0000,   2.4467894,  69.370977,  1.3328307,         n.a.,    n.a.,
 2000-Apr-19 03:22,*,r, 01 49 17.70, +11 15 10.1,  -26.733,-10.590,  1.00443289867113,  0.2609150,    0.0000,/?,    0.0000,   2.4488015,  69.285728,  0.4971057,         n.a.,    n.a.,
 2000-Apr-19 10:48,*,t, 01 50 26.66, +11 21 35.4,  -26.732,-10.590,  1.00448919857539,  0.4783340,    0.0000,/?,    0.0000,   2.4222716,  69.198665,  0.9261255,         n.a.,    n.a.,
 2000-Apr-19 18:15,C,s, 01 51 35.82, +11 27 58.2,  -26.732,-10.590,  1.00460410514002,  0.6924854,    0.0000,/?,    0.0000,   2.4456953,  69.557882,  1.3300220,         n.a.,    n.a.,
 2000-Apr-20 03:19,*,r, 01 53 00.95, +11 35 44.0,  -26.732,-10.590,  1.00470821952642,  0.2620072,    0.0000,/?,    0.0000,   2.4477384,  69.469698,  0.4992920,         n.a.,    n.a.,
 2000-Apr-20 10:47,*,t, 01 54 10.35, +11 42 07.7,  -26.732,-10.590,  1.00476465115289,  0.4772390,    0.0000,/?,    0.0000,   2.4209748,  69.386504,  0.9242372,         n.a.,    n.a.,
 2000-Apr-20 18:17,C,s, 01 55 20.11, +11 48 29.4,  -26.732,-10.590,  1.00488022442889,  0.6909796,    0.0000,/?,    0.0000,   2.4445722,  69.749854,  1.3273654,         n.a.,    n.a.,
 2000-Apr-21 03:16,*,r, 01 56 44.63, +11 56 06.6,  -26.731,-10.590,  1.00498333397270,  0.2628319,    0.0000,/?,    0.0000,   2.4467172,  69.659425,  0.5009548,         n.a.,    n.a.,
 2000-Apr-21 10:47,*,t, 01 57 54.64, +12 02 29.2,  -26.731,-10.590,  1.00504003297294,  0.4768212,    0.0000,/?,    0.0000,   2.4197133,  69.580663,  0.9236543,         n.a.,    n.a.,
 2000-Apr-21 18:20,C,s, 01 59 05.01, +12 08 49.7,  -26.731,-10.590,  1.00515629304071,  0.6887047,    0.0000,/?,    0.0000,   2.4435665,  69.948111,  1.3231607,         n.a.,    n.a.,
 2000-Apr-22 03:14,*,r, 02 00 28.91, +12 16 18.3,  -26.731,-10.590,  1.00525815241235,  0.2629248,    0.0000,/?,    0.0000,   2.4456620,  69.854215,  0.5012149,         n.a.,    n.a.,
 2000-Apr-22 10:47,*,t, 02 01 39.37, +12 22 38.9,  -26.731,-10.590,  1.00531494473631,  0.4760070,    0.0000,/?,    0.0000,   2.4184897,  69.780599,  0.9222846,         n.a.,    n.a.,
 2000-Apr-22 18:22,C,s, 02 02 50.20, +12 28 57.2,  -26.730,-10.590,  1.00543153845019,  0.6863966,    0.0000,/?,    0.0000,   2.4425236,  70.151375,  1.3189124,         n.a.,    n.a.,
 2000-Apr-23 03:11,*,r, 02 04 13.49, +12 36 17.1,  -26.730,-10.590,  1.00553223585692,  0.2630233,    0.0000,/?,    0.0000,   2.4447120,  70.055338,  0.5014642,         n.a.,    n.a.,
 2000-Apr-23 10:47,*,t, 02 05 24.58, +12 42 36.4,  -26.730,-10.590,  1.00558914839364,  0.4747505,    0.0000,/?,    0.0000,   2.4172991,  69.986271,  0.9200403,         n.a.,    n.a.,
 2000-Apr-23 18:24,C,s, 02 06 35.87, +12 48 52.4,  -26.730,-10.590,  1.00570599071110,  0.6836233,    0.0000,/?,    0.0000,   2.4415138,  70.360229,  1.3137486,         n.a.,    n.a.,
 2000-Apr-24 03:08,*,r, 02 07 58.55, +12 56 03.7,  -26.730,-10.590,  1.00580543680956,  0.2627017,    0.0000,/?,    0.0000,   2.4437904,  70.262101,  0.5008981,         n.a.,    n.a.,
 2000-Apr-24 10:47,*,t, 02 09 10.26, +13 02 21.4,  -26.729,-10.590,  1.00586238296321,  0.4730172,    0.0000,/?,    0.0000,   2.4161371,  70.197643,  0.9168552,         n.a.,    n.a.,
 2000-Apr-24 18:27,C,s, 02 10 22.18, +13 08 35.9,  -26.729,-10.590,  1.00597965447748,  0.6799245,    0.0000,/?,    0.0000,   2.4406071,  70.575208,  1.3067432,         n.a.,    n.a.,
 2000-Apr-25 03:05,*,r, 02 11 44.09, +13 15 37.5,  -26.729,-10.590,  1.00607748352513,  0.2619308,    0.0000,/?,    0.0000,   2.4428926,  70.474468,  0.4994611,         n.a.,    n.a.,
 2000-Apr-25 10:46,*,t, 02 12 56.28, +13 21 52.9,  -26.729,-10.590,  1.00613418121145,  0.4697757,    0.0000,/?,    0.0000,   2.4150063,  70.414084,  0.9107174,         n.a.,    n.a.,
 2000-Apr-25 18:29,C,s, 02 14 08.83, +13 28 05.5,  -26.729,-10.590,  1.00625169802036,  0.6761254,    0.0000,/?,    0.0000,   2.4396497,  70.795117,  1.2995723,         n.a.,    n.a.,
 2000-Apr-26 03:03,*,r, 02 15 30.30, +13 34 59.3,  -26.728,-10.590,  1.00634819359641,  0.2602468,    0.0000,/?,    0.0000,   2.4419442,  70.691769,  0.4962741,         n.a.,    n.a.,
 2000-Apr-26 10:46,*,t, 02 16 42.96, +13 41 12.0,  -26.728,-10.590,  1.00640462842161,  0.4670120,    0.0000,/?,    0.0000,   2.4138878,  70.636730,  0.9055056,         n.a.,    n.a.,
 2000-Apr-26 18:32,C,s, 02 17 56.16, +13 47 22.7,  -26.728,-10.590,  1.00652236628396,  0.6713336,    0.0000,/?,    0.0000,   2.4387858,  71.021045,  1.2904359,         n.a.,    n.a.,
 2000-Apr-27 03:00,*,r, 02 19 16.85, +13 54 06.9,  -26.728,-10.590,  1.00661705742495,  0.2584955,    0.0000,/?,    0.0000,   2.4410810,  70.915243,  0.4929401,         n.a.,    n.a.,
 2000-Apr-27 10:46,*,t, 02 20 30.16, +14 00 17.7,  -26.728,-10.590,  1.00667322924482,  0.4636992,    0.0000,/?,    0.0000,   2.4127842,  70.864967,  0.8992170,         n.a.,    n.a.,
 2000-Apr-27 18:34,C,s, 02 21 43.84, +14 06 25.5,  -26.727,-10.590,  1.00679080761626,  0.6664207,    0.0000,/?,    0.0000,   2.4378621,  71.251862,  1.2810989,         n.a.,    n.a.,
 2000-Apr-28 02:57,*,r, 02 23 03.93, +14 13 00.9,  -26.727,-10.590,  1.00688386806183,  0.2562285,    0.0000,/?,    0.0000,   2.4402273,  71.144216,  0.4886097,         n.a.,    n.a.,
 2000-Apr-28 10:46,*,t, 02 24 17.88, +14 19 09.7,  -26.727,-10.590,  1.00693966618345,  0.4598183,    0.0000,/?,    0.0000,   2.4116901,  71.098758,  0.8918157,         n.a.,    n.a.,
 2000-Apr-28 18:36,C,s, 02 25 32.05, +14 25 14.5,  -26.727,-10.590,  1.00705697085490,  0.6609281,    0.0000,/?,    0.0000,   2.4369472,  71.488084,  1.2706392,         n.a.,    n.a.,
 2000-Apr-29 02:54,*,r, 02 26 51.54, +14 31 41.1,  -26.727,-10.590,  1.00714830315774,  0.2534295,    0.0000,/?,    0.0000,   2.4393774,  71.378654,  0.4832529,         n.a.,    n.a.,
 2000-Apr-29 10:46,*,t, 02 28 06.14, +14 37 47.6,  -26.727,-10.590,  1.00720361205384,  0.4553552,    0.0000,/?,    0.0000,   2.4105993,  71.338070,  0.8832767,         n.a.,    n.a.,
 2000-Apr-29 18:39,C,s, 02 29 20.97, +14 43 50.0,  -26.726,-10.590,  1.00732078767210,  0.6543676,    0.0000,/?,    0.0000,   2.4361078,  71.730170,  1.2580792,         n.a.,    n.a.,
 2000-Apr-30 02:52,*,r, 02 30 39.84, +14 50 07.8,  -26.726,-10.590,  1.00741013360808,  0.2496121,    0.0000,/?,    0.0000,   2.4384560,  71.617906,  0.4759460,         n.a.,    n.a.,
 2000-Apr-30 10:46,*,t, 02 31 54.94, +14 56 11.1,  -26.726,-10.590,  1.00746473452511,  0.4503073,    0.0000,/?,    0.0000,   2.4095045,  71.582868,  0.8735968,         n.a.,    n.a.,
 2000-Apr-30 18:41,C,s, 02 33 10.26, +15 02 10.1,  -26.726,-10.590,  1.00758139661319,  0.6476908,    0.0000,/?,    0.0000,   2.4351893,  71.977087,  1.2453374,         n.a.,    n.a.,
 2000-May-01 02:49,*,r, 02 34 28.52, +15 08 19.1,  -26.726,-10.590,  1.00766882838208,  0.2457327,    0.0000,/?,    0.0000,   2.4375920,  71.863181,  0.4685078,         n.a.,    n.a.,
 2000-May-01 10:46,*,t, 02 35 44.29, +15 14 19.8,  -26.725,-10.590,  1.00772270503512,  0.4446918,    0.0000,/?,    0.0000,   2.4083972,  71.833122,  0.8628123,         n.a.,    n.a.,
 2000-May-01 18:44,C,s, 02 37 00.27, +15 20 16.2,  -26.725,-10.590,  1.00783899372078,  0.6399577,    0.0000,/?,    0.0000,   2.4343291,  72.229774,  1.2305269,         n.a.,    n.a.,
 2000-May-02 02:46,*,r, 02 38 17.76, +15 26 15.6,  -26.725,-10.590,  1.00792417280546,  0.2413594,    0.0000,/?,    0.0000,   2.4367077,  72.113832,  0.4601207,         n.a.,    n.a.,
 2000-May-02 10:45,*,t, 02 39 34.03, +15 32 12.8,  -26.725,-10.590,  1.00797703778626,  0.4375658,    0.0000,/?,    0.0000,   2.4072760,  72.088113,  0.8490817,         n.a.,    n.a.,
 2000-May-02 18:46,C,s, 02 40 50.68, +15 38 06.3,  -26.725,-10.590,  1.00809276142284,  0.6322170,    0.0000,/?,    0.0000,   2.4333721,  72.487272,  1.2157522,         n.a.,    n.a.,
 2000-May-03 02:44,*,r, 02 42 07.71, +15 43 57.6,  -26.724,-10.590,  1.00817597680136,  0.2360585,    0.0000,/?,    0.0000,   2.4357269,  72.369231,  0.4499615,         n.a.,    n.a.,
 2000-May-03 10:45,*,t, 02 43 24.48, +15 49 51.2,  -26.724,-10.590,  1.00822781571157,  0.4310013,    0.0000,/?,    0.0000,   2.4061167,  72.349193,  0.8364587,         n.a.,    n.a.,
 2000-May-03 18:48,C,s, 02 44 41.64, +15 55 40.8,  -26.724,-10.590,  1.00834270558073,  0.6240824,    0.0000,/?,    0.0000,   2.4323828,  72.750036,  1.2002333,         n.a.,    n.a.,
 2000-May-04 02:41,*,r, 02 45 58.04, +16 01 23.3,  -26.724,-10.590,  1.00842381842586,  0.2309489,    0.0000,/?,    0.0000,   2.4347764,  72.630574,  0.4401646,         n.a.,    n.a.,
 2000-May-04 10:45,*,t, 02 47 15.49, +16 07 13.8,  -26.724,-10.590,  1.00847465268798,  0.4241359,    0.0000,/?,    0.0000,   2.4049199,  72.615664,  0.8232581,         n.a.,    n.a.,
 2000-May-04 18:51,C,s, 02 48 33.31, +16 13 00.2,  -26.724,-10.590,  1.00858889086086,  0.6151758,    0.0000,/?,    0.0000,   2.4314270,  73.018455,  1.1832060,         n.a.,    n.a.,
 2000-May-05 02:39,*,r, 02 49 49.10, +16 18 33.8,  -26.723,-10.590,  1.00866773275535,  0.2251644,    0.0000,/?,    0.0000,   2.4337175,  72.896637,  0.4290832,         n.a.,    n.a.,
 2000-May-05 10:45,*,t, 02 51 07.05, +16 24 20.4,  -26.723,-10.590,  1.00871742673209,  0.4171345,    0.0000,/?,    0.0000,   2.4036820,  72.887506,  0.8098026,         n.a.,    n.a.,
 2000-May-05 18:53,C,s, 02 52 25.39, +16 30 02.7,  -26.723,-10.590,  1.00883073073622,  0.6067105,    0.0000,/?,    0.0000,   2.4303584,  73.291676,  1.1670861,         n.a.,    n.a.,
 2000-May-06 02:36,*,r, 02 53 40.55, +16 35 27.5,  -26.723,-10.590,  1.00890748120471,  0.2199184,    0.0000,/?,    0.0000,   2.4326826,  73.168594,  0.4190352,         n.a.,    n.a.,
 2000-May-06 10:45,*,t, 02 54 59.17, +16 41 10.6,  -26.723,-10.590,  1.00895611679540,  0.4101779,    0.0000,/?,    0.0000,   2.4024043,  73.164696,  0.7964440,         n.a.,    n.a.,
 2000-May-06 18:56,C,s, 02 56 18.18, +16 46 49.3,  -26.723,-10.590,  1.00906872962530,  0.5978120,    0.0000,/?,    0.0000,   2.4293234,  73.570468,  1.1501109,         n.a.,    n.a.,
 2000-May-07 02:34,*,r, 02 57 32.71, +16 52 05.3,  -26.722,-10.590,  1.00914328966421,  0.2143335,    0.0000,/?,    0.0000,   2.4315440,  73.445228,  0.4083483,         n.a.,    n.a.,
 2000-May-07 10:45,*,t, 02 58 51.84, +16 57 44.1,  -26.722,-10.590,  1.00919080446005,  0.4034364,    0.0000,/?,    0.0000,   2.4010929,  73.447200,  0.7835127,         n.a.,    n.a.,
 2000-May-07 18:58,C,s, 03 00 11.37, +17 03 18.3,  -26.722,-10.590,  1.00930251922713,  0.5897168,    0.0000,/?,    0.0000,   2.4281868,  73.854030,  1.1347350,         n.a.,    n.a.,
 2000-May-08 02:31,*,r, 03 01 25.26, +17 08 25.5,  -26.722,-10.590,  1.00937512621334,  0.2096280,    0.0000,/?,    0.0000,   2.4304418,  73.727677,  0.3993511,         n.a.,    n.a.,
 2000-May-08 10:45,*,t, 03 02 45.07, +17 14 00.6,  -26.722,-10.590,  1.00942166099194,  0.3970471,    0.0000,/?,    0.0000,   2.3997580,  73.734973,  0.7712729,         n.a.,    n.a.,
 2000-May-08 19:00,C,s, 03 04 05.11, +17 19 30.2,  -26.722,-10.590,  1.00953254040599,  0.5820139,    0.0000,/?,    0.0000,   2.4270314,  74.142699,  1.1201235,         n.a.,    n.a.,
 2000-May-09 02:29,*,r, 03 05 18.52, +17 24 29.2,  -26.721,-10.590,  1.00960337741649,  0.2048223,    0.0000,/?,    0.0000,   2.4292577,  74.014718,  0.3901711,         n.a.,    n.a.,
 2000-May-09 10:45,*,t, 03 06 38.85, +17 29 59.7,  -26.721,-10.590,  1.00964892317642,  0.3910986,    0.0000,/?,    0.0000,   2.3984123,  74.027956,  0.7598941,         n.a.,    n.a.,
 2000-May-09 19:03,C,s, 03 07 59.57, +17 35 25.2,  -26.721,-10.590,  1.00975927730440,  0.5742128,    0.0000,/?,    0.0000,   2.4259405,  74.436729,  1.1052889,         n.a.,    n.a.,
 2000-May-10 02:26,*,r, 03 09 12.17, +17 40 14.8,  -26.721,-10.590,  1.00982813964153,  0.2010711,    0.0000,/?,    0.0000,   2.4281345,  74.307446,  0.3830165,         n.a.,    n.a.,
 2000-May-10 10:45,*,t, 03 10 33.18, +17 45 41.1,  -26.721,-10.590,  1.00987286427043,  0.3856290,    0.0000,/?,    0.0000,   2.3970694,  74.326082,  0.7494470,         n.a.,    n.a.,
 2000-May-10 19:05,C,s, 03 11 54.42, +17 51 01.7,  -26.721,-10.590,  1.00998254678315,  0.5674550,    0.0000,/?,    0.0000,   2.4247868,  74.735393,  1.0924984,         n.a.,    n.a.,
 2000-May-11 02:24,*,r, 03 13 06.54, +17 55 43.2,  -26.720,-10.590,  1.01004985616494,  0.1972664,    0.0000,/?,    0.0000,   2.4269565,  74.604635,  0.3757647,         n.a.,    n.a.,
 2000-May-11 10:45,*,t, 03 14 28.06, +18 01 04.6,  -26.720,-10.590,  1.01009376620855,  0.3806319,    0.0000,/?,    0.0000,   2.3957420,  74.629271,  0.7399157,         n.a.,    n.a.,
 2000-May-11 19:07,C,s, 03 15 49.82, +18 06 20.1,  -26.720,-10.590,  1.01020286270827,  0.5611651,    0.0000,/?,    0.0000,   2.4236529,  75.038942,  1.0806013,         n.a.,    n.a.,
 2000-May-12 02:22,*,r, 03 17 01.45, +18 10 53.6,  -26.720,-10.590,  1.01026871856679,  0.1939330,    0.0000,/?,    0.0000,   2.4257998,  74.906782,  0.3694184,         n.a.,    n.a.,
 2000-May-12 10:45,*,t, 03 18 23.50, +18 16 09.9,  -26.720,-10.590,  1.01031189685540,  0.3760668,    0.0000,/?,    0.0000,   2.3944413,  74.937438,  0.7312184,         n.a.,    n.a.,
 2000-May-12 19:10,C,s, 03 19 45.95, +18 21 20.7,  -26.720,-10.590,  1.01042070759487,  0.5547099,    0.0000,/?,    0.0000,   2.4226186,  75.347553,  1.0683368,         n.a.,    n.a.,
 2000-May-13 02:19,*,r, 03 20 56.75, +18 25 44.9,  -26.719,-10.590,  1.01048489853714,  0.1915956,    0.0000,/?,    0.0000,   2.4247373,  75.214358,  0.3649822,         n.a.,    n.a.,
 2000-May-13 10:45,*,t, 03 22 19.49, +18 30 56.6,  -26.719,-10.590,  1.01052749343153,  0.3718699,    0.0000,/?,    0.0000,   2.3931765,  75.250495,  0.7232277,         n.a.,    n.a.,
 2000-May-13 19:12,C,s, 03 23 42.46, +18 36 02.1,  -26.719,-10.590,  1.01063585869953,  0.5491814,    0.0000,/?,    0.0000,   2.4215537,  75.660589,  1.0578777,         n.a.,    n.a.,
